SampleID,Tag_Brand,Tag_Color Code,Tag_Color,Tag_Edition,Bucket,Database,Tag_Coarseness,
MERCEDES 928 (S1)-LS,MERCEDES,928,IRISBLAU,1968-2000,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 439 (S1)-LS,MERCEDES,439,CREME,1956-1965,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 738 (S1)-LS,MERCEDES,738,GLETSCHERWEISS,1988-1997,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 949 (S1)-LS,MERCEDES,949,KASKADENBLAU,1996-2000,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 534 (S1)-LS,MERCEDES,534,FEUERROT,1954-2015,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 590 (S1)-LS,MERCEDES,590,FEUEROPAL UNI,2003-2018,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 381 (S1)-LS,MERCEDES,381,FLORAVIOLETT,1996-1999,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 540 (S1)-LS,MERCEDES,540,BAROLOROT,1984-2004,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 2502 (S1)-LS,MERCEDES,2502,BLUTORANGE,1986-2020,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 582 (S1)-LS,MERCEDES,582,IMPERIALROT,1992-2004,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 623 (S1)-LS,MERCEDES,623,HELLELFENBEIN,1971-2021,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 1238 (S1)-LS,MERCEDES,1238,INKAGELB,1988-2020,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 1250 (S1)-LS,MERCEDES,1250,LICHTGELB HELL,1998-2020,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 594 (S1)-LS,MERCEDES,594,GLUTROT,1994-2020,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 691 (S1)-LS,MERCEDES,691,LICHTGELB,1990-2001,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 586 (S1)-LS,MERCEDES,586,MAGMAROT,1997-2017,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 751 (S1)-LS,MERCEDES,751,LIASGRAU,1982-1992,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 149 (S1)-LS,MERCEDES,149,POLARWEISS,1992-2022,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 476 (S1)-LS,MERCEDES,476,GOLDBRAUN,1979-1990,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 690 (S1)-LS,MERCEDES,690,HELLOCKER,1971-1990,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 5856 (S1)-LS,MERCEDES,5856,TUERKISBLAU,1976-2020,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 501 (S1)-LS,MERCEDES,501,ORIENTROT,1965-1990,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 900 (S1)-LS,MERCEDES,900,SURFBLAU,1979-1992,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 1914 (S1)-LS,MERCEDES,1914,SONNENGELB UNI,2018-2022,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 681 (S1)-LS,MERCEDES,681,WEIZENGELB,1980-2002,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 684 (S1)-LS,MERCEDES,684,TAIGABEIGE,1979-1989,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 114 (S1)-LS,MERCEDES,114,TAUBENGRAU,1995-1997,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 241 (S1)-LS,MERCEDES,241,RAVENNAGELB,1995-2014,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 685 (S1)-LS,MERCEDES,685,YELLOWSTONE UNI,1995-2022,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 158 (S1)-LS,MERCEDES,158,WEISSGRAU,1951-1972,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 568 (S1)-LS,MERCEDES,568,SIGNALROT,1963-1997,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 651 (S1)-LS,MERCEDES,651,PUEBLOBEIGE,1986-1993,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 624 (S1)-LS,MERCEDES,624,YELLOW,1972-1981,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 2603 (S1)-LS,MERCEDES,2603,TIEFORANGE,1986-2020,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 516 (S1)-LS,MERCEDES,516,MITTELROT,1951-1979,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 576 (S1)-LS,MERCEDES,576,RED,1968-1972,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 9004 (S1)-LS,MERCEDES,9004,WHITE,1996-2020,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 9678 (S1)-LS,MERCEDES,9678,REINWEISS,1977-2020,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 945 (S1)-LS,MERCEDES,945,LAPISBLAU,1995-2002,2,CAMPAIGN MEASUREMENT,NA,
GM WA7475 (S1)-LS,GM,WA7475,BRIGHT RED,1982-2008,2,CAMPAIGN MEASUREMENT,NA,
GM WA9423 (S1)-LS,GM,WA9423,BRIGHT RED,1990-1991,2,CAMPAIGN MEASUREMENT,NA,
GM WA3595 (S1)-LS,GM,WA3595,APPLE RED,1967-1968,2,CAMPAIGN MEASUREMENT,NA,
GM WA5353 (S1)-LS,GM,WA5353,BRIGHT RED,1992-1993,2,CAMPAIGN MEASUREMENT,NA,
GM WA9610 (S1)-LS,GM,WA9610,ALABASTER,1991-1993,2,CAMPAIGN MEASUREMENT,NA,
GM WA9200 (S1)-LS,GM,WA9200,ANTELOPE BEIGE,1986-1990,2,CAMPAIGN MEASUREMENT,NA,
GM WA466Y (S1)-LS,GM,WA466Y,BLAZE RED,2013-2014,2,CAMPAIGN MEASUREMENT,NA,
GM WA9567 (S1)-LS,GM,WA9567,ARCTIC WHITE,1989-2015,2,CAMPAIGN MEASUREMENT,NA,
GM WA7476 (S1)-LS,GM,WA7476,BRIGHT YELLOW,1982-1983,2,CAMPAIGN MEASUREMENT,NA,
GM WA454B (S1)-LS,GM,WA454B,BRIMSTONE 3,2017-2019,2,CAMPAIGN MEASUREMENT,NA,
GM WA453B (S1)-LS,GM,WA453B,BRIMSTONE 2,2017-2017,2,CAMPAIGN MEASUREMENT,NA,
GM WA8057 (S1)-LS,GM,WA8057,CAMEL BEIGE,1979-1986,2,CAMPAIGN MEASUREMENT,NA,
GM WA9830 (S1)-LS,GM,WA9830,BRIGHT TEAL,1992-1992,2,CAMPAIGN MEASUREMENT,NA,
GM WA7391 (S1)-LS,GM,WA7391,ALMOND,1982-1986,2,CAMPAIGN MEASUREMENT,NA,
GM WA7122 (S1)-LS,GM,WA7122,BRIARCLIFF TAN,1980-1986,2,CAMPAIGN MEASUREMENT,NA,
GM WA8065 (S1)-LS,GM,WA8065,CARMINE,1979-1983,2,CAMPAIGN MEASUREMENT,NA,
MERCEDES 459 (S1)-LS,MERCEDES,459,MAROONBRAUN,1983-1990,2,CAMPAIGN MEASUREMENT,NA,
GM WA321D (S1)-LS,GM,WA321D,CRIMSON KING,1997-2002,2,CAMPAIGN MEASUREMENT,NA,
GM WA421C (S1)-LS,GM,WA421C,CHEEKIE 3,2018-2019,2,CAMPAIGN MEASUREMENT,NA,
GM WA413C (S1)-LS,GM,WA413C,CRUSH,2018-2022,2,CAMPAIGN MEASUREMENT,NA,
GM WA9524 (S1)-LS,GM,WA9524,CARMINE,1988-1989,2,CAMPAIGN MEASUREMENT,NA,
GM WA9961 (S1)-LS,GM,WA9961,COMPETITION BLUE,1991-1993,2,CAMPAIGN MEASUREMENT,NA,
GM WA9804 (S1)-LS,GM,WA9804,COMPETITION YELLOW,1990-1998,2,CAMPAIGN MEASUREMENT,NA,
GM WA2741 (S1)-LS,GM,WA2741,CAMEO CREAM,1961-1962,2,CAMPAIGN MEASUREMENT,NA,
GM WA8973 (S1)-LS,GM,WA8973,COPPER BEIGE,1987-1990,2,CAMPAIGN MEASUREMENT,NA,
GM WA8564 (S1)-LS,GM,WA8564,CHAMOIS,1986-1986,2,CAMPAIGN MEASUREMENT,NA,
GM WA9611 (S1)-LS,GM,WA9611,CAMEL BEIGE,1990-1991,2,CAMPAIGN MEASUREMENT,NA,
GM WA509F (S1)-LS,GM,WA509F,CREAM WHITE,2002-2002,2,CAMPAIGN MEASUREMENT,NA,
GM WA3465 (S1)-LS,GM,WA3465,CLASSIC WHITE,1970-1983,2,CAMPAIGN MEASUREMENT,NA,
GM WA3309 (S1)-LS,GM,WA3309,FLAME RED,1965-1966,2,CAMPAIGN MEASUREMENT,NA,
GM WA9299 (S1)-LS,GM,WA9299,HAPPY RED,1987-1987,2,CAMPAIGN MEASUREMENT,NA,
GM WA8265 (S1)-LS,GM,WA8265,DOESKIN TAN,1984-2011,2,CAMPAIGN MEASUREMENT,NA,
GM WA9258 (S1)-LS,GM,WA9258,DARK GARNET,1989-1989,2,CAMPAIGN MEASUREMENT,NA,
GM WA8066 (S1)-LS,GM,WA8066,DARK CARMINE,1979-1981,2,CAMPAIGN MEASUREMENT,NA,
GM WA7156 (S1)-LS,GM,WA7156,DARK GREEN,1980-2008,2,CAMPAIGN MEASUREMENT,NA,
GM WA7490 (S1)-LS,GM,WA7490,DARK JUNIPER,1982-1986,2,CAMPAIGN MEASUREMENT,NA,
GM WA7498 (S1)-LS,GM,WA7498,FROST BEIGE,1981-1988,2,CAMPAIGN MEASUREMENT,NA,
GM WA5299 (S1)-LS,GM,WA5299,GREEN,1993-1993,2,CAMPAIGN MEASUREMENT,NA,
GM WA5300 (S1)-LS,GM,WA5300,LIGHT BEIGE,1994-1994,2,CAMPAIGN MEASUREMENT,NA,
GM WA9087 (S1)-LS,GM,WA9087,KHAKI,1992-1995,2,CAMPAIGN MEASUREMENT,NA,
GM WA8744 (S1)-LS,GM,WA8744,LIGHT DRIFTWOOD,1986-1986,2,CAMPAIGN MEASUREMENT,NA,
GM WA9219 (S1)-LS,GM,WA9219,LIGHT BROWN,1988-1992,2,CAMPAIGN MEASUREMENT,NA,
GM WA5196 (S1)-LS,GM,WA5196,DARK SANDALWOOD,1971-1971,2,CAMPAIGN MEASUREMENT,NA,
GM WA9017 (S1)-LS,GM,WA9017,DOVE GREY,1993-1995,2,CAMPAIGN MEASUREMENT,NA,
GM WA9663 (S1)-LS,GM,WA9663,GREEN,1991-1992,2,CAMPAIGN MEASUREMENT,NA,
GM WA3231 (S1)-LS,GM,WA3231,GOLDWOOD,1964-1964,2,CAMPAIGN MEASUREMENT,NA,
GM WA8557 (S1)-LS,GM,WA8557,CAMEO IVORY,1984-1985,2,CAMPAIGN MEASUREMENT,NA,
GM WA8509 (S1)-LS,GM,WA8509,CREAM BEIGE,1983-1987,2,CAMPAIGN MEASUREMENT,NA,
GM WA5108 (S1)-LS,GM,WA5108,OMAHA ORANGE,1962-1974,2,CAMPAIGN MEASUREMENT,NA,
GM WA159E (S1)-LS,GM,WA159E,MARY KAY,1998-2001,2,CAMPAIGN MEASUREMENT,NA,
GM WA9759 (S1)-LS,GM,WA9759,MARY KAY PINK,1990-1994,2,CAMPAIGN MEASUREMENT,NA,
GM WA9201 (S1)-LS,GM,WA9201,MEDIUM MESA BROWN,1989-1990,2,CAMPAIGN MEASUREMENT,NA,
GM WA5301 (S1)-LS,GM,WA5301,LIGHT TAUPE,1992-1999,2,CAMPAIGN MEASUREMENT,NA,
GM WA129L (S1)-LS,GM,WA129L,PULSE RED,2005-2006,2,CAMPAIGN MEASUREMENT,NA,
GM WA8832 (S1)-LS,GM,WA8832,RED,1988-1991,2,CAMPAIGN MEASUREMENT,NA,
GM WA282B (S1)-LS,GM,WA282B,RED,2001-2001,2,CAMPAIGN MEASUREMENT,NA,
GM WA4147 (S1)-LS,GM,WA4147,MILLE MIGLIA RED,1972-1975,2,CAMPAIGN MEASUREMENT,NA,
GM WA4721 (S1)-LS,GM,WA4721,RED,1983-1997,2,CAMPAIGN MEASUREMENT,NA,
GM WA9547 (S1)-LS,GM,WA9547,RED,1988-1993,2,CAMPAIGN MEASUREMENT,NA,
GM WA9075 (S1)-LS,GM,WA9075,TORCH RED,1987-2014,2,CAMPAIGN MEASUREMENT,NA,
GM WA9260 (S1)-LS,GM,WA9260,VICTORY RED,1989-2015,2,CAMPAIGN MEASUREMENT,NA,
GM WA4007 (S1)-LS,GM,WA4007,RALLY RED,1968-1970,2,CAMPAIGN MEASUREMENT,NA,
GM WA7260 (S1)-LS,GM,WA7260,PASTEL SANDSTONE,1981-1996,2,CAMPAIGN MEASUREMENT,NA,
GM WA5285 (S1)-LS,GM,WA5285,RED,1977-1978,2,CAMPAIGN MEASUREMENT,NA,
GM WA350D (S1)-LS,GM,WA350D,ISUZU YELLOW,1997-2001,2,CAMPAIGN MEASUREMENT,NA,
GM WA131X (S1)-LS,GM,WA131X,LEMON PEEL,2014-2021,2,CAMPAIGN MEASUREMENT,NA,
GM WA349D (S1)-LS,GM,WA349D,ISUZU BLUE,1997-2008,2,CAMPAIGN MEASUREMENT,NA,
GM WA7495 (S1)-LS,GM,WA7495,MEDIUM BRIGHT RAISIN,1982-1987,2,CAMPAIGN MEASUREMENT,NA,
GM WA9076 (S1)-LS,GM,WA9076,RED,1990-1991,2,CAMPAIGN MEASUREMENT,NA,
GM WA523F (S1)-LS,GM,WA523F,HUGGER ORANGE,1999-2000,2,CAMPAIGN MEASUREMENT,NA,
GM WA9593 (S1)-LS,GM,WA9593,TORCH RED,1990-1991,2,CAMPAIGN MEASUREMENT,NA,
GM WA338 (S1)-LS,GM,WA338,SOLAR RED,2014-2014,2,CAMPAIGN MEASUREMENT,NA,
GM WA5476 (S1)-LS,GM,WA5476,VICTORY RED,1995-1995,2,CAMPAIGN MEASUREMENT,NA,
GM WA7154 (S1)-LS,GM,WA7154,MEDIUM BLUE,1980-2012,2,CAMPAIGN MEASUREMENT,NA,
GM WA7211 (S1)-LS,GM,WA7211,SPECTRA RED,1981-1984,2,CAMPAIGN MEASUREMENT,NA,
GM WA300N (S1)-LS,GM,WA300N,VELOCITY YELLOW TINT,2005-2015,2,CAMPAIGN MEASUREMENT,NA,
GM WA9929 (S1)-LS,GM,WA9929,SUNFIRE YELLOW,1992-2002,2,CAMPAIGN MEASUREMENT,NA,
GM WA8908 (S1)-LS,GM,WA8908,TALBOT YELLOW,1988-1988,2,CAMPAIGN MEASUREMENT,NA,
GM WA253A (S1)-LS,GM,WA253A,WHEATLAND YELLOW,1996-2019,2,CAMPAIGN MEASUREMENT,NA,
GM WA9418 (S1)-LS,GM,WA9418,WHEATLAND YELLOW,1991-1998,2,CAMPAIGN MEASUREMENT,NA,
GM WA999J (S1)-LS,GM,WA999J,TAXI YELLOW,2016-2016,2,CAMPAIGN MEASUREMENT,NA,
GM WA7381 (S1)-LS,GM,WA7381,ROMAN MAROON,1982-1982,2,CAMPAIGN MEASUREMENT,NA,
GM WA9592 (S1)-LS,GM,WA9592,"	MEDIUM FLAX",1988-1991,2,CAMPAIGN MEASUREMENT,NA,
GM WA5704 (S1)-LS,GM,WA5704,POLAR WHITE,1974-1974,2,CAMPAIGN MEASUREMENT,NA,
GM WA8929 (S1)-LS,GM,WA8929,YELLOW GOLD,1986-1988,2,CAMPAIGN MEASUREMENT,NA,
GM WA5247 (S1)-LS,GM,WA5247,WHEATLAND YELLOW,1975-1990,2,CAMPAIGN MEASUREMENT,NA,
GM WA7382 (S1)-LS,GM,WA7382,SLATE GREY,1982-1990,2,CAMPAIGN MEASUREMENT,NA,
GM WA5111 (S1)-LS,GM,WA5111,WHITE,1970-2002,2,CAMPAIGN MEASUREMENT,NA,
GM WA8740 (S1)-LS,GM,WA8740,YELLOW GOLD,1985-1988,2,CAMPAIGN MEASUREMENT,NA,
GM WA8758 (S1)-LS,GM,WA8758,SUNGOLD,1986-1987,2,CAMPAIGN MEASUREMENT,NA,
GM WA628D (S1)-LS,GM,WA628D,SHOCK,2019-2021,2,CAMPAIGN MEASUREMENT,NA,
GM WA408C (S1)-LS,GM,WA408C,SCORCHED,2018-2018,2,CAMPAIGN MEASUREMENT,NA,
GM WA8525 (S1)-LS,GM,WA8525,YELLOW BEIGE,1985-1987,2,CAMPAIGN MEASUREMENT,NA,
GM WA8920 (S1)-LS,GM,WA8920,TAN,1985-1988,2,CAMPAIGN MEASUREMENT,NA,
GM WA9307 (S1)-LS,GM,WA9307,YELLOW BEIGE,1987-1987,2,CAMPAIGN MEASUREMENT,NA,
GM WA8528 (S1)-LS,GM,WA8528,SEDONA TAN,1991-1992,2,CAMPAIGN MEASUREMENT,NA,
MAZDA GW (S1)-LS,MAZDA,GW,AEGE BLUE,1985-1996,2,CAMPAIGN MEASUREMENT,NA,
MAZDA HQ (S1)-LS,MAZDA,HQ,BLUE BLACK,1994-1995,2,CAMPAIGN MEASUREMENT,NA,
MAZDA DV (S1)-LS,MAZDA,DV,BAY BLUE,1990-1997,2,CAMPAIGN MEASUREMENT,NA,
MAZDA A2C (S1)-LS,MAZDA,A2C,DIAMOND WHITE,1996-2007,2,CAMPAIGN MEASUREMENT,NA,
MAZDA A1L (S1)-LS,MAZDA,A1L,CRYSTAL WHITE,1995-1995,2,CAMPAIGN MEASUREMENT,NA,
MAZDA A2W (S1)-LS,MAZDA,A2W,COOL WHITE,1997-2019,2,CAMPAIGN MEASUREMENT,NA,
MAZDA YZ4 (S1)-LS,MAZDA,YZ4,CLASSIC WHITE CLEARCOAT,2006-2007,2,CAMPAIGN MEASUREMENT,NA,
MAZDA PT (S1)-LS,MAZDA,PT,CHASTE WHITE,1993-2004,2,CAMPAIGN MEASUREMENT,NA,
MAZDA RY (S1)-LS,MAZDA,RY,BORDEAUX RED,1982-1993,2,CAMPAIGN MEASUREMENT,NA,
MAZDA Z9T (S1)-LS,MAZDA,Z9T,BRIGHT RED 2,2001-2008,2,CAMPAIGN MEASUREMENT,NA,
MAZDA SQ (S1)-LS,MAZDA,SQ,BURNING RED,1989-1998,2,CAMPAIGN MEASUREMENT,NA,
MAZDA E4 (S1)-LS,MAZDA,E4,BRIGHT RED,1995-2005,2,CAMPAIGN MEASUREMENT,NA,
MAZDA A4S (S1)-LS,MAZDA,A4S,COLORADO RED,2004-2008,2,CAMPAIGN MEASUREMENT,NA,
MAZDA A3E (S1)-LS,MAZDA,A3E,ETERNAL RED,1998-2008,2,CAMPAIGN MEASUREMENT,NA,
MAZDA A2E (S1)-LS,MAZDA,A2E,BRIGHT BLUE,1996-1999,2,CAMPAIGN MEASUREMENT,NA,
MAZDA FW (S1)-LS,MAZDA,FW,CALEDONIA GREEN,1988-1992,2,CAMPAIGN MEASUREMENT,NA,
MAZDA FV (S1)-LS,MAZDA,FV,BORG GREEN,1992-1996,2,CAMPAIGN MEASUREMENT,NA,
MAZDA TE (S1)-LS,MAZDA,TE,BEIGE,1988-1989,2,CAMPAIGN MEASUREMENT,NA,
MAZDA TG (S1)-LS,MAZDA,TG,BRIGHT YELLOW,1993-1993,2,CAMPAIGN MEASUREMENT,NA,
MAZDA GY (S1)-LS,MAZDA,GY,CECILE GREY,1988-1994,2,CAMPAIGN MEASUREMENT,NA,
MAZDA A4B (S1)-LS,MAZDA,A4B,HONEY YELLOW,2002-2007,2,CAMPAIGN MEASUREMENT,NA,
MAZDA VF (S1)-LS,MAZDA,VF,CALM BEIGE,1980-1984,2,CAMPAIGN MEASUREMENT,NA,
MAZDA 5X (S1)-LS,MAZDA,5X,FRENCH CAMEL,1990-1992,2,CAMPAIGN MEASUREMENT,NA,
MAZDA VE (S1)-LS,MAZDA,VE,GLEAM IVORY,1979-1984,2,CAMPAIGN MEASUREMENT,NA,
MAZDA HF (S1)-LS,MAZDA,HF,FASCINATE BLUE,1987-1992,2,CAMPAIGN MEASUREMENT,NA,
MAZDA A3Y (S1)-LS,MAZDA,A3Y,DARK TRUE BLUE,2000-2001,2,CAMPAIGN MEASUREMENT,NA,
MAZDA EQ (S1)-LS,MAZDA,EQ,COSMIC GREEN,1971-1973,2,CAMPAIGN MEASUREMENT,NA,
MAZDA VP (S1)-LS,MAZDA,VP,NEVADA BEIGE,1990-1992,2,CAMPAIGN MEASUREMENT,NA,
MAZDA UH (S1)-LS,MAZDA,UH,IDYLL BEIGE,1991-1992,2,CAMPAIGN MEASUREMENT,NA,
MAZDA 1HY (S1)-LS,MAZDA,1HY,IVORY WHITE,1993-1993,2,CAMPAIGN MEASUREMENT,NA,
MAZDA VK (S1)-LS,MAZDA,VK,TAXI BEIGE,1984-1992,2,CAMPAIGN MEASUREMENT,NA,
MAZDA VW (S1)-LS,MAZDA,VW,WHITE,1993-1993,2,CAMPAIGN MEASUREMENT,NA,
MAZDA 9L (S1)-LS,MAZDA,9L,OXFORD WHITE,1989-1989,2,CAMPAIGN MEASUREMENT,NA,
MAZDA SD (S1)-LS,MAZDA,SD,SANTOS RED,1984-1989,2,CAMPAIGN MEASUREMENT,NA,
MAZDA SF (S1)-LS,MAZDA,SF,LAUDER RED,1986-1988,2,CAMPAIGN MEASUREMENT,NA,
MAZDA ST (S1)-LS,MAZDA,ST,EARLY TOMATO,1990-1992,2,CAMPAIGN MEASUREMENT,NA,
MAZDA NP (S1)-LS,MAZDA,NP,PURE RED,1985-1992,2,CAMPAIGN MEASUREMENT,NA,
MAZDA NU (S1)-LS,MAZDA,NU,VINTAGE RED,1991-1998,2,CAMPAIGN MEASUREMENT,NA,
MAZDA NT (S1)-LS,MAZDA,NT,VINTAGE RED,1992-1996,2,CAMPAIGN MEASUREMENT,NA,
MAZDA S8 (S1)-LS,MAZDA,S8,SUNRISE RED,1994-1995,2,CAMPAIGN MEASUREMENT,NA,
MAZDA A4A (S1)-LS,MAZDA,A4A,TRUE RED,2004-2016,2,CAMPAIGN MEASUREMENT,NA,
MAZDA A3S (S1)-LS,MAZDA,A3S,SPORTS RED,2000-2000,2,CAMPAIGN MEASUREMENT,NA,
MAZDA RZ (S1)-LS,MAZDA,RZ,MILANO RED,1983-1992,2,CAMPAIGN MEASUREMENT,NA,
MAZDA A1T (S1)-LS,MAZDA,A1T,NIFTY RED,1996-2014,2,CAMPAIGN MEASUREMENT,NA,
MAZDA DB (S1)-LS,MAZDA,DB,HARD BLUE,1982-1984,2,CAMPAIGN MEASUREMENT,NA,
MAZDA HM (S1)-LS,MAZDA,HM,BOULOGNE VEIL,1991-1992,2,CAMPAIGN MEASUREMENT,NA,
MAZDA HT (S1)-LS,MAZDA,HT,FRENCH GREEN,1993-1994,2,CAMPAIGN MEASUREMENT,NA,
MAZDA DT (S1)-LS,MAZDA,DT,CERULEAN BLUE,1988-1992,2,CAMPAIGN MEASUREMENT,NA,
MAZDA FZ (S1)-LS,MAZDA,FZ,HERBIE GREEN,1990-1992,2,CAMPAIGN MEASUREMENT,NA,
MAZDA FY (S1)-LS,MAZDA,FY,CALM GREEN,1990-1992,2,CAMPAIGN MEASUREMENT,NA,
MAZDA TA (S1)-LS,MAZDA,TA,CAMEL YELLOW,1986-1991,2,CAMPAIGN MEASUREMENT,NA,
MAZDA VG (S1)-LS,MAZDA,VG,LIGHT BEIGE,1983-1996,2,CAMPAIGN MEASUREMENT,NA,
MAZDA TK (S1)-LS,MAZDA,TK,NARCISSE YELLOW,1990-1993,2,CAMPAIGN MEASUREMENT,NA,
MAZDA PU (S1)-LS,MAZDA,PU,VENETIAN RED,1993-1994,2,CAMPAIGN MEASUREMENT,NA,
MAZDA NK (S1)-LS,MAZDA,NK,ROSS BROWN,1981-1984,2,CAMPAIGN MEASUREMENT,NA,
MAZDA 0RA (S1)-LS,MAZDA,0RA,OCEAN DARK BLUE,1995-1995,2,CAMPAIGN MEASUREMENT,NA,
MAZDA DU (S1)-LS,MAZDA,DU,MARINA BLUE,1989-1994,2,CAMPAIGN MEASUREMENT,NA,
MAZDA DY (S1)-LS,MAZDA,DY,VENETIAN MIST BLUE,1990-1990,2,CAMPAIGN MEASUREMENT,NA,
MAZDA HU (S1)-LS,MAZDA,HU,NEO GREEN,1990-1998,2,CAMPAIGN MEASUREMENT,NA,
MAZDA SA (S1)-LS,MAZDA,SA,SUNSET WINE,1984-1992,2,CAMPAIGN MEASUREMENT,NA,
MAZDA FR (S1)-LS,MAZDA,FR,PINE GREEN,1981-1989,2,CAMPAIGN MEASUREMENT,NA,
MAZDA PF (S1)-LS,MAZDA,PF,VIVID CANARY,1992-1993,2,CAMPAIGN MEASUREMENT,NA,
MAZDA TC (S1)-LS,MAZDA,TC,ORIENT YELLOW,1984-1992,2,CAMPAIGN MEASUREMENT,NA,
MAZDA A1D (S1)-LS,MAZDA,A1D,NEPTUNE BLUE,1995-1999,2,CAMPAIGN MEASUREMENT,NA,
MAZDA GV (S1)-LS,MAZDA,GV,MARINE BLUE,1985-1994,2,CAMPAIGN MEASUREMENT,NA,
MAZDA FN (S1)-LS,MAZDA,FN,PRAIRIE GREEN,1977-1987,2,CAMPAIGN MEASUREMENT,NA,
MAZDA FE (S1)-LS,MAZDA,FE,STELLA GREEN,1992-1992,2,CAMPAIGN MEASUREMENT,NA,
MAZDA A3V (S1)-LS,MAZDA,A3V,NEO GREEN,2001-2001,2,CAMPAIGN MEASUREMENT,NA,
MAZDA YW (S1)-LS,MAZDA,YW,SPACE YELLOW,1979-1998,2,CAMPAIGN MEASUREMENT,NA,
MAZDA HZ (S1)-LS,MAZDA,HZ,SUNBURST YELLOW,1992-2003,2,CAMPAIGN MEASUREMENT,NA,
MAZDA D6 (S1)-LS,MAZDA,D6,SCREAMING YELLOW,2006-2006,2,CAMPAIGN MEASUREMENT,NA,
SUBARU ZCF (S1)-LS,SUBARU,ZCF,BRIGHT RED 5,2005-2009,2,CAMPAIGN MEASUREMENT,NA,
SUBARU 645 (S1)-LS,SUBARU,645,BEIGE,1996-1996,2,CAMPAIGN MEASUREMENT,NA,
SUBARU Y28 (S1)-LS,SUBARU,Y28,ANTARES RED,1997-1997,2,CAMPAIGN MEASUREMENT,NA,
SUBARU 336 (S1)-LS,SUBARU,336,CARDINAL RED,1993-1993,2,CAMPAIGN MEASUREMENT,NA,
SUBARU 057 (S1)-LS,SUBARU,057,CERAMIC WHITE,1989-1993,2,CAMPAIGN MEASUREMENT,NA,
SUBARU 982 (S1)-LS,SUBARU,982,ARCTIC WHITE,1989-1990,2,CAMPAIGN MEASUREMENT,NA,
SUBARU 477 (S1)-LS,SUBARU,477,CLASSICA GREEN,1994-1995,2,CAMPAIGN MEASUREMENT,NA,
SUBARU 53C (S1)-LS,SUBARU,53C,BLUE,1996-1996,2,CAMPAIGN MEASUREMENT,NA,
SUBARU 811 (S1)-LS,SUBARU,811,DARK BLUE,1998-1999,2,CAMPAIGN MEASUREMENT,NA,
SUBARU 590 (S1)-LS,SUBARU,590,BAY BLUE,1985-1992,2,CAMPAIGN MEASUREMENT,NA,
SUBARU 518 (S1)-LS,SUBARU,518,BRIGHT YELLOW,1995-1997,2,CAMPAIGN MEASUREMENT,NA,
SUBARU 040 (S1)-LS,SUBARU,040,ELECTRIC YELLOW,1990-1992,2,CAMPAIGN MEASUREMENT,NA,
SUBARU 797 (S1)-LS,SUBARU,797,BLAZE YELLOW,2002-2002,2,CAMPAIGN MEASUREMENT,NA,
SUBARU 033 (S1)-LS,SUBARU,033,BRIGHT YELLOW 2,2000-2001,2,CAMPAIGN MEASUREMENT,NA,
SUBARU NAD (S1)-LS,SUBARU,NAD,CHARLESITE YELLOW,2017-2017,2,CAMPAIGN MEASUREMENT,NA,
SUBARU 259 (S1)-LS,SUBARU,259,CREAM YELLOW,1982-1986,2,CAMPAIGN MEASUREMENT,NA,
