SampleID,Tag_Brand,Tag_Color Code,Tag_Color,Tag_Edition,Evaluation,BUCKET,DATABASE,Tag_Coarseness
TOYOTA 4V0 (S1),TOYOTA,4V0,ARMY ROCK METALLIC,2010-2015,1,2,CAMPAIGN MEASUREMENT,Fine
TOYOTA 61K (S1),TOYOTA,61K,ASPHALT MET,2012-2020,4,2,CAMPAIGN MEASUREMENT,Extra Coarse
TOYOTA 1E0 (S1),TOYOTA,1E0,DARK GREY MICA,2001-2021,4,2,CAMPAIGN MEASUREMENT,Extra Coarse
TOYOTA 1E0 (S3),TOYOTA,1E0,DARK GREY MICA,2001-2021,4,2,CAMPAIGN MEASUREMENT,Extra Coarse
TOYOTA 1E4 (S3),TOYOTA,1E4,SILVER MET,2001-2015,3,2,CAMPAIGN MEASUREMENT,Coarse
TOYOTA 1E9 (S2),TOYOTA,1E9,DARK GREY MICA MET,2002-2015,3,2,CAMPAIGN MEASUREMENT,Coarse
TOYOTA 1C3 (S1),TOYOTA,1C3,GREY MICA MET,1998-2008,3,2,CAMPAIGN MEASUREMENT,Coarse
TOYOTA 1C3 (S3),TOYOTA,1C3,GREY MICA MET,1998-2008,4,2,CAMPAIGN MEASUREMENT,Extra Coarse
TOYOTA 1C6 (S3),TOYOTA,1C6,DARK GREY MICA MET,1998-2006,3,2,CAMPAIGN MEASUREMENT,Coarse
TOYOTA 1G3 (S1),TOYOTA,1G3,GREY MET,2006-2023,4,2,CAMPAIGN MEASUREMENT,Extra Coarse
TOYOTA 8T8 (S2),TOYOTA,8T8,DARK BLUE MET,2006-2010,2,2,CAMPAIGN MEASUREMENT,Medium
TOYOTA 8T1 (S4),TOYOTA,8T1,GREYISH BLUE MICA MET,2005-2012,3,2,CAMPAIGN MEASUREMENT,Coarse
TOYOTA S30 (S1),TOYOTA,S30,GREY MET,2005-2013,2,2,CAMPAIGN MEASUREMENT,Medium
TOYOTA 8W3 (S1),TOYOTA,8W3,METEOR BLUE PEARL METALLIC,2011-2016,4,2,CAMPAIGN MEASUREMENT,Extra Coarse
TOYOTA 211 (S5),TOYOTA,211,BLACK MICA,2002-2022,3,2,CAMPAIGN MEASUREMENT,Coarse
TOYOTA 214 (S1),TOYOTA,214,BLACK OPAL MICA,2007-2018,1,2,CAMPAIGN MEASUREMENT,Fine
TOYOTA 214 (S2),TOYOTA,214,BLACK OPAL MICA,2007-2018,1,2,CAMPAIGN MEASUREMENT,Fine
TOYOTA 1E0 (S2),TOYOTA,1E0,DARK GREY MICA,2001-2021,4,2,CAMPAIGN MEASUREMENT,Extra Coarse
TOYOTA 1H1 (S3),TOYOTA,1H1,PREDAWN GREY MICA,2011-2023,4,2,CAMPAIGN MEASUREMENT,Extra Coarse
HYUNDAI WB4 (S1),HYUNDAI,WB4,COOL BROWN MET,2013-2016,4,2,CAMPAIGN MEASUREMENT,Extra Coarse
HYUNDAI ZBF (S1),HYUNDAI,ZBF,BRONZE MET,2011-2014,4,2,CAMPAIGN MEASUREMENT,Extra Coarse
HYUNDAI W7G (S1),HYUNDAI,W7G,HAZEL BROWN MET,2013-2013,3,2,CAMPAIGN MEASUREMENT,Coarse
HYUNDAI WAE (S1),HYUNDAI,WAE,BLUEBERRY MET,2011-2016,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI W9U (S2),HYUNDAI,W9U,DARK BLUE MET,2013-2019,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI WG3 (S1),HYUNDAI,WG3,THUNDER GREY PEARL MET,2015-2016,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI YN6 (S1),HYUNDAI,YN6,TAN BROWN MET,2014-2019,4,2,CAMPAIGN MEASUREMENT,
HYUNDAI YG3 (S1),HYUNDAI,YG3,GRAN PREMIO GREY,2013-2015,4,2,CAMPAIGN MEASUREMENT,
HYUNDAI YB6 (S1),HYUNDAI,YB6,ONYX BLACK PEARL,2014-2019,1,2,CAMPAIGN MEASUREMENT,
HYUNDAI YDG (S1),HYUNDAI,YDG,GREY MET,2010-2014,4,2,CAMPAIGN MEASUREMENT,
HYUNDAI XN3 (S1),HYUNDAI,XN3,MOON ROCK PEARL MET,2016-2021,4,2,CAMPAIGN MEASUREMENT,
HYUNDAI ZAR (S1),HYUNDAI,ZAR,STEEL GREY 2 MET,2011-2016,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI W9U (S1),HYUNDAI,W9U,DARK BLUE MET,2013-2019,2,2,CAMPAIGN MEASUREMENT,
HYUNDAI S6G (S1),HYUNDAI,S6G,BOULDER GREY MET,2000-2005,4,2,CAMPAIGN MEASUREMENT,
HYUNDAI P4N (S1),HYUNDAI,P4N,EARTH BROWN MET,2016-2017,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI NSW (S1),HYUNDAI,NSW,CASHMERE BROWN MET,2011-2018,2,2,CAMPAIGN MEASUREMENT,
HYUNDAI MN (S2),HYUNDAI,MN,MID GREY MET,2000-2003,2,2,CAMPAIGN MEASUREMENT,
HYUNDAI N9S (S1),HYUNDAI,N9S,TRIATHLON GREY MET,2011-2019,4,2,CAMPAIGN MEASUREMENT,
HYUNDAI OL (S1),HYUNDAI,OL,MARINE BLUE MET,2005-2010,4,2,CAMPAIGN MEASUREMENT,
HYUNDAI MBK (S2),HYUNDAI,MBK,NATURAL KHAKI PEARL,2010-2010,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI MAD (S1),HYUNDAI,MAD,CARBON GREY MIST MET,2010-2011,4,2,CAMPAIGN MEASUREMENT,
HYUNDAI QS (S1),HYUNDAI,QS,BLUE PLANET MET,2001-2004,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI P3G (S2),HYUNDAI,P3G,MIRA MIRROR MET,2010-2014,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI NMA (S1),HYUNDAI,NMA,CARBON STEEL MIST MET,2010-2012,4,2,CAMPAIGN MEASUREMENT,
HYUNDAI NN8 (S1),HYUNDAI,NN8,DARK TRUFFLE PEARL,2015-2018,3,2,CAMPAIGN MEASUREMENT,
TOYOTA 217 (S1),TOYOTA,217,BLACK METALLIC,2010-2022,1,2,CAMPAIGN MEASUREMENT,
HYUNDAI Z3G (S1),HYUNDAI,Z3G,MICRON GREY MET,2015-2021,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI RI (S1),HYUNDAI,RI,SANDSTONE MET,2001-2006,2,2,CAMPAIGN MEASUREMENT,
HYUNDAI QD (S1),HYUNDAI,QD,URBAN GREY MET,1999-2005,2,2,CAMPAIGN MEASUREMENT,
HYUNDAI QD (S2),HYUNDAI,QD,URBAN GREY MET,1999-2005,2,2,CAMPAIGN MEASUREMENT,
HYUNDAI NT (S1),HYUNDAI,NT,NEUTRAL GREY MET,2007-2009,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI N5S (S1),HYUNDAI,N5S,TITANIUM GREY MET,2011-2016,4,2,CAMPAIGN MEASUREMENT,
HYUNDAI RQ (S1),HYUNDAI,RQ,PALE VIOLET MET,1995-1998,2,2,CAMPAIGN MEASUREMENT,
HYUNDAI 2J (S1),HYUNDAI,2J,GUN METAL MET,2006-2010,4,2,CAMPAIGN MEASUREMENT,
HYUNDAI 2Z (S1),HYUNDAI,2Z,BLACK PEARL,2006-2011,4,2,CAMPAIGN MEASUREMENT,
HYUNDAI 2H (S1),HYUNDAI,2H,NATURAL KHAKI PEARL,2006-2010,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI 6F (S2),HYUNDAI,6F,BLUE TITANIUM MET,2006-2010,4,2,CAMPAIGN MEASUREMENT,
HYUNDAI D3 (S1),HYUNDAI,D3,AQUAMARINE MET,2006-2008,4,2,CAMPAIGN MEASUREMENT,
HYUNDAI D3 (S2),HYUNDAI,D3,AQUAMARINE MET,2006-2008,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI NBA (S1),HYUNDAI,NBA,SPACE BLACK MET,2009-2012,1,2,CAMPAIGN MEASUREMENT,
HYUNDAI KB (S1),HYUNDAI,KB,NOCTURNAL BLUE PEARL,2008-2012,4,2,CAMPAIGN MEASUREMENT,
HYUNDAI JP (S1),HYUNDAI,JP,BRONZE GREY MET,2007-2011,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI 2E (S3),HYUNDAI,2E,DARK GREY MET,2009-2012,2,2,CAMPAIGN MEASUREMENT,
HYUNDAI BU (S1),HYUNDAI,BU,AQUA SILVER MET,2005-2010,4,2,CAMPAIGN MEASUREMENT,
HYUNDAI BO (S1),HYUNDAI,BO,BLUE PLANET MET,2000-2003,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI 2E (S1),HYUNDAI,2E,DARK GREY MET,2009-2012,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI KL (S1),HYUNDAI,KL,PARROT BLUE MET,2000-2003,4,2,CAMPAIGN MEASUREMENT,
HYUNDAI GS (S1),HYUNDAI,GS,NEUTRAL SILVER MICA MET,1998-2000,2,2,CAMPAIGN MEASUREMENT,
SUZUKI ZMA (S1),SUZUKI,ZMA,QUASAR GREY MET,2008-2019,2,2,CAMPAIGN MEASUREMENT,
HYUNDAI ML (S1),HYUNDAI,ML,OYSTER GREY MET,2008-2011,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI MR (S1),HYUNDAI,MR,MARLIN BLUE MET,2001-2005,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI RNZ (S2),HYUNDAI,RNZ,DESERT BRONZE MET,2011-2016,4,2,CAMPAIGN MEASUREMENT,
HYUNDAI DS (S1),HYUNDAI,DS,WILLOW GREY MET,2009-2010,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI GL (S1),HYUNDAI,GL,WARM GREY MICA MET,1998-2005,4,2,CAMPAIGN MEASUREMENT,
HYUNDAI LQ (S1),HYUNDAI,LQ,SATIN GREEN MET,2005-2007,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI NU7 (S1),HYUNDAI,NU7,NIGHT SKY PEARL,2014-2017,4,2,CAMPAIGN MEASUREMENT,
HYUNDAI T5B (S1),HYUNDAI,T5B,JET BLACK MET,2014-2016,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI T2U (S1),HYUNDAI,T2U,AQUA BLUE MET,2012-2016,2,2,CAMPAIGN MEASUREMENT,
HYUNDAI PU5 (S1),HYUNDAI,PU5,LAGUNA BLUE MET,2014-2015,4,2,CAMPAIGN MEASUREMENT,
HYUNDAI LO (S2),HYUNDAI,LO,AMETHYST MAUVE MICA MET,2001-2003,#N/A,2,CAMPAIGN MEASUREMENT,
HYUNDAI FU (S1),HYUNDAI,FU,HEMP BEIGE MET,1997-2001,#N/A,2,CAMPAIGN MEASUREMENT,
HYUNDAI YU6 (S1),HYUNDAI,YU6,ATHENS BLUE MET,2012-2016,#N/A,2,CAMPAIGN MEASUREMENT,
HYUNDAI U8N (S1),HYUNDAI,U8N,HAZEL BROWN MET,2013-2016,#N/A,2,CAMPAIGN MEASUREMENT,
HYUNDAI X9N (S1),HYUNDAI,X9N,CASHMERE BROWN PEARL,2014-2021,#N/A,2,CAMPAIGN MEASUREMENT,
HYUNDAI XN5 (S1),HYUNDAI,XN5,COFFEE BEAN,2014-2016,#N/A,2,CAMPAIGN MEASUREMENT,
HYUNDAI YU5 (S1),HYUNDAI,YU5,PARABOLICA BLUE MET,2013-2015,#N/A,2,CAMPAIGN MEASUREMENT,
HYUNDAI N9N (S1),HYUNDAI,N9N,BRONZE MET,2013-2016,#N/A,2,CAMPAIGN MEASUREMENT,
HYUNDAI T6S (S1),HYUNDAI,T6S,TITANIUM SILVER MET,2012-2018,#N/A,2,CAMPAIGN MEASUREMENT,
HYUNDAI V3G (S1),HYUNDAI,V3G,STAR DUST MET,2013-2021,#N/A,2,CAMPAIGN MEASUREMENT,
HYUNDAI N8N (S2),HYUNDAI,N8N,BRONZE MET,2013-2016,#N/A,2,CAMPAIGN MEASUREMENT,
HYUNDAI NC (S1),HYUNDAI,NC,MODISH GREY MET,2004-2008,#N/A,2,CAMPAIGN MEASUREMENT,
HYUNDAI MB3 (S1),HYUNDAI,MB3,BLACK BEAN MET,2013-2013,#N/A,2,CAMPAIGN MEASUREMENT,
HYUNDAI HE (S1),HYUNDAI,HE,TEAL BLUE MET,2005-2010,#N/A,2,CAMPAIGN MEASUREMENT,
HYUNDAI 7V (S1),HYUNDAI,7V,OLIVE GREY MET,2007-2009,#N/A,2,CAMPAIGN MEASUREMENT,
HYUNDAI AA (S1),HYUNDAI,AA,BLACK DIAMOND PEARLCOAT,2008-2014,1,2,CAMPAIGN MEASUREMENT,
HYUNDAI AA (S2),HYUNDAI,AA,BLACK DIAMOND PEARLCOAT,2008-2014,1,2,CAMPAIGN MEASUREMENT,
HYUNDAI AF (S1),HYUNDAI,AF,PHANTOM BLACK PEARL,2009-2015,1,2,CAMPAIGN MEASUREMENT,
HYUNDAI BN (S2),HYUNDAI,BN,BLACK NOIR PEARL,2010-2011,1,2,CAMPAIGN MEASUREMENT,
HYUNDAI CJ (S2),HYUNDAI,CJ,BLACK PEARL,2008-2009,2,2,CAMPAIGN MEASUREMENT,
HYUNDAI NBA (S2),HYUNDAI,NBA,SPACE BLACK MET,2009-2012,1,2,CAMPAIGN MEASUREMENT,
HYUNDAI RB5 (S1),HYUNDAI,RB5,BECKETTS BLACK PEARL,2012-2022,1,2,CAMPAIGN MEASUREMENT,
HYUNDAI NR (S1),HYUNDAI,NR,ELM GREEN MICA MET,2001-2003,2,2,CAMPAIGN MEASUREMENT,
HYUNDAI 9F (S1),HYUNDAI,9F,STONE BLACK PEARL,2006-2012,2,2,CAMPAIGN MEASUREMENT,
HYUNDAI 9B (S1),HYUNDAI,9B,MIDNIGHT BLACK MICA,2007-2009,1,2,CAMPAIGN MEASUREMENT,
HYUNDAI PQ (S1),HYUNDAI,PQ,PINE GREEN MICA MET,2001-2004,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI H07 (S1),HYUNDAI,H07,MUSKAVIT MET,2008-2008,2,2,CAMPAIGN MEASUREMENT,
HYUNDAI X8E (S1),HYUNDAI,X8E,HUNTER GREEN MET,2013-2013,4,2,CAMPAIGN MEASUREMENT,
HYUNDAI WN (S1),HYUNDAI,WN,MOONLIT BLUE PEARL,2003-2007,2,2,CAMPAIGN MEASUREMENT,
HYUNDAI OJ (S1),HYUNDAI,OJ,HUSKY GREY MET,2001-2004,2,2,CAMPAIGN MEASUREMENT,
HYUNDAI LA (S1),HYUNDAI,LA,LIMA BLUE MICA,1997-2000,2,2,CAMPAIGN MEASUREMENT,
HYUNDAI KQ (S2),HYUNDAI,KQ,TRUE BLUE MET,2004-2009,4,2,CAMPAIGN MEASUREMENT,
HYUNDAI GX (S2),HYUNDAI,GX,CARBON GREY MET,2008-2010,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI HC (S2),HYUNDAI,HC,COOL GREY MICA,1998-2007,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI BN (S3),HYUNDAI,BN,BLACK NOIR PEARL,2010-2011,2,2,CAMPAIGN MEASUREMENT,
HYUNDAI BN (S1),HYUNDAI,BN,BLACK NOIR PEARL,2010-2011,1,2,CAMPAIGN MEASUREMENT,
HYUNDAI AF (S2),HYUNDAI,AF,PHANTOM BLACK PEARL,2009-2015,1,2,CAMPAIGN MEASUREMENT,
HYUNDAI SK7 (S1),HYUNDAI,SK7,MISTY OLIVE MET,2013-2014,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI VL (S2),HYUNDAI,VL,CELADON GREEN MET,2001-2005,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI TN5 (S1),HYUNDAI,TN5,CATALUNYA COPPER MET,2013-2013,4,2,CAMPAIGN MEASUREMENT,
HYUNDAI SR (S3),HYUNDAI,SR,SHIMMER BLUE MET,2001-2007,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI XP (S1),HYUNDAI,XP,VALIANT BLUE MET,2001-2005,2,2,CAMPAIGN MEASUREMENT,
HYUNDAI XO (S2),HYUNDAI,XO,GENTLE GREEN MET,2001-2005,4,2,CAMPAIGN MEASUREMENT,
HYUNDAI XO (S1),HYUNDAI,XO,GENTLE GREEN MET,2001-2005,2,2,CAMPAIGN MEASUREMENT,
HYUNDAI BG (S2),HYUNDAI,BG,STONE BLACK MET,2008-2011,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI BG (S1),HYUNDAI,BG,STONE BLACK MET,2008-2011,2,2,CAMPAIGN MEASUREMENT,
HYUNDAI SAE (S2),HYUNDAI,SAE,CARBON GREY MET,2011-2014,4,2,CAMPAIGN MEASUREMENT,
HYUNDAI SG (S2),HYUNDAI,SG,SMOKE GREY MET,2000-2004,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI PM (S1),HYUNDAI,PM,STEEL BLUE MET,2009-2011,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI KQ (S1),HYUNDAI,KQ,TRUE BLUE MET,2004-2009,4,2,CAMPAIGN MEASUREMENT,
HYUNDAI GX (S1),HYUNDAI,GX,CARBON GREY MET,2008-2010,4,2,CAMPAIGN MEASUREMENT,
HYUNDAI PAE (S1),HYUNDAI,PAE,PHANTOM BLACK MET,2011-2023,1,2,CAMPAIGN MEASUREMENT,
HYUNDAI BR7 (S1),HYUNDAI,BR7,RUSSIAN BLUE MET,2012-2012,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI 9D (S1),HYUNDAI,9D,MOONLIGHT BLUE MET,2006-2011,2,2,CAMPAIGN MEASUREMENT,
HYUNDAI F2 (S1),HYUNDAI,F2,CHARCOAL GREY MET,2007-2010,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI F2 (S2),HYUNDAI ,F2,CHARCOAL GREY MET,2007-2010,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI 1K (S1),HYUNDAI,1K,BLACK PEARL,2010-2012,2,2,CAMPAIGN MEASUREMENT,
HYUNDAI 1K (S3),HYUNDAI,1K,BLACK PEARL,2010-2012,2,2,CAMPAIGN MEASUREMENT,
HYUNDAI 2Z (S4),HYUNDAI,2Z,BLACK PEARL,2006-2011,4,2,CAMPAIGN MEASUREMENT,
HYUNDAI 5Q (S1),HYUNDAI,5Q,BLUE ONYX PEARL,2006-2012,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI FR (S1),HYUNDAI,FR,DIAMOND BLACK MET,2009-2015,1,2,CAMPAIGN MEASUREMENT,
HYUNDAI 2J (S3),HYUNDAI,2J,GUN METAL MET,2006-2010,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI 9W (S2),HYUNDAI,9W,LAGUNA SAND MET,2007-2010,2,2,CAMPAIGN MEASUREMENT,
KIA BU7 (S1),KIA,BU7,DAZZLING BLUE MET,2015-2017,4,2,CAMPAIGN MEASUREMENT,
KIA 8Q (S1),KIA,8Q,PEWTER BEIGE MET,2006-2013,2,2,CAMPAIGN MEASUREMENT,
KIA AEB (S1),KIA,AEB,ELECTRONIC GREEN MET,2014-2014,2,2,CAMPAIGN MEASUREMENT,
KIA C5M (S2),KIA,C5M,CAFFE MOCHA MET,2011-2014,3,2,CAMPAIGN MEASUREMENT,
KIA C5M (S3),KIA,C5M,CAFFE MOCHA MET,2011-2014,3,2,CAMPAIGN MEASUREMENT,
KIA BU2 (S1),KIA,BU2,MERCURY BLUE MET,2016-2022,4,2,CAMPAIGN MEASUREMENT,
KIA DN9 (S1),KIA,DN9,RICH ESPRESSO PEARL,2016-2022,3,2,CAMPAIGN MEASUREMENT,
KIA A2S (S1),KIA,A2S,PEGASUS SILVER MET,2014-2016,4,2,CAMPAIGN MEASUREMENT,
KIA DO (S2),KIA,DO,METAL BRONZE MET,2008-2015,3,2,CAMPAIGN MEASUREMENT,
KIA DO (S3),KIA,DO,METAL BRONZE MET,2008-2015,4,2,CAMPAIGN MEASUREMENT,
KIA MZH (S1),KA,MZH,PHANTOM BLACK MET,2017-2022,1,2,CAMPAIGN MEASUREMENT,
KIA B4U (S2),KIA,B4U,GRAVITY BLUE MET,2016-2024,3,2,CAMPAIGN MEASUREMENT,
HYUNDAI OJ (S2),HYUNDAI,OJ,HUSKY GREY MET,2001-2004,2,2,CAMPAIGN MEASUREMENT,
HYUNDAI G6 (S5),HYUNDAI,G6,CHARMING GREY MET,2005-2010,2,2,CAMPAIGN MEASUREMENT,
HYUNDAI YQ (S2),HYUNDAI,YQ,ARDOR BLUE MET,2001-2005,4,2,CAMPAIGN MEASUREMENT,
HYUNDAI 2M (S2),HYUNDAI,2M,DARK GREY PEARL,2006-2011,4,2,CAMPAIGN MEASUREMENT,
KIA MY3 (S1),KIA,MY3,IMPERIOR BRONZE MET,2015-2020,2,2,CAMPAIGN MEASUREMENT,
KIA ABT (S1),KIA,ABT,PLATINUM GRAPHITE MET,2009-2023,3,2,CAMPAIGN MEASUREMENT,
KIA ABT (S3),KIA,ABT,PLATINUM GRAPHITE MET,2009-2023,3,2,CAMPAIGN MEASUREMENT,
KIA AA4 (S3),KIA,AA4,DARK PHOENIX GREY MET,2010-2014,3,2,CAMPAIGN MEASUREMENT,
KIA 7V (S3),KIA,7V,OLIVE GREY MET,2005-2010,2,2,CAMPAIGN MEASUREMENT,
KIA B4U (S1),KIA,B4U,GRAVITY BLUE MET,2016-2024,3,2,CAMPAIGN MEASUREMENT,
CHRYSLER PDA (S1),CHRYSLER,PDA,LIGHT GREYSTONE PEARL MET,2007-2012,2,2,CAMPAIGN MEASUREMENT,
CHRYSLER PAU (S1),CHRYSLER,PAU,GRANITE CRYSTAL MET,2013-2024,4,2,CAMPAIGN MEASUREMENT,
KIA C3S (S1),KIA,C3S,ALUMINIUM SILVER MET,2014-2021,3,2,CAMPAIGN MEASUREMENT,
MERCEDES 199 (S1),MERCEDES,199,BLAUSCHWARZ MET,1983-2005,3,2,CAMPAIGN MEASUREMENT,
KIA 7V (S2),KIA,7V,OLIVE GREY MET,2005-2010,3,2,CAMPAIGN MEASUREMENT,
KIA NSW (S2),KIA,NSW,CAHSMERE BROWN MET,2011-2012,2,2,CAMPAIGN MEASUREMENT,
KIA NSW (S3),KIA,NSW,CAHSMERE BROWN MET,2011-2012,2,2,CAMPAIGN MEASUREMENT,
KIA G4N (S1),KIA,G4N,PLUTO BROWN MET,2016-2020,4,2,CAMPAIGN MEASUREMENT,
KIA DBS (S1),KIA,DBS,WENDY BROWN MET,2011-2022,2,2,CAMPAIGN MEASUREMENT,
KIA BE (S1),KIA,BE,DARK GUN METAL MET,2011-2018,3,2,CAMPAIGN MEASUREMENT,
KIA D7U (S1),KIA,D7U,PLANET BLUE PEARL,2012-2019,2,2,CAMPAIGN MEASUREMENT,
CHRYSLER PAV (S1),CHRYSLER,PAV,LIQUID CHARCOAL PEARL,2010-2012,3,2,CAMPAIGN MEASUREMENT,
KIA EAB (S1),KIA,EAB,SAGE GREEN MET,2012-2018,4,2,CAMPAIGN MEASUREMENT,
KIA T6S (S1),KIA,T6S,TITANIUM SILVER MET,2015-2015,4,2,CAMPAIGN MEASUREMENT,
KIA M5G (S1),KIA,M5G,MOSS GREY MET,2016-2020,3,2,CAMPAIGN MEASUREMENT,
KIA K7N (S1),KIA,K7N,GALAXY BROWN MET,2013-2019,4,2,CAMPAIGN MEASUREMENT,
KIA EU2 (S1),KIA,EU2,URBAN BLUE MET,2015-2017,2,2,CAMPAIGN MEASUREMENT,
KIA MR5 (S1),KIA,MR5,SUNSET RED MET,2015-2020,1,2,CAMPAIGN MEASUREMENT,
AUDI LA9W (S1),AUDI,LA9W,CARBON STEEL GREY MET,2009-2022,4,2,CAMPAIGN MEASUREMENT,
RAL 7012,RAL,7012,BASALTGRAU,,1,2,CAMPAIGN MEASUREMENT,
RAL 7042,RAL,7042,VERKEHRSGRAU A,,1,2,CAMPAIGN MEASUREMENT,
RAL 7011,RAL,7011,EISENGRAU,,1,2,CAMPAIGN MEASUREMENT,
KIA SAE (S1),KIA,SAE,CARBON GREY MET,2017-2018,4,2,CAMPAIGN MEASUREMENT,
PEUGEOT KCM (S1),PEUGEOT,KCM,RICH OAK MET,2011-2023,4,2,CAMPAIGN MEASUREMENT,
KIA G7 (S1),KIA,G7,GREYISH PURPLE MET,2003-2010,4,2,CAMPAIGN MEASUREMENT,
KIA 5K (S1),KIA,5K,PISTON GREY MET,2006-2013,4,2,CAMPAIGN MEASUREMENT,
KIA BAH (S1),KIA,BAH,VINTAGE BLUE MET,2010-2017,3,2,CAMPAIGN MEASUREMENT,
KIA 1U (S1),KIA,1U,URBAN GREY MET,2006-2010,4,2,CAMPAIGN MEASUREMENT,
KIA G6 (S1),KIA,G6,DARK EMERALD GREEN MET,2001-2007,4,2,CAMPAIGN MEASUREMENT,
LADA 600 (S1),LADA,600,BLACK,,1,2,CAMPAIGN MEASUREMENT,
LADA GAZ (S1),LADA,GAZ,BURAN,,2,2,CAMPAIGN MEASUREMENT,
LADA 606 (S1),LADA,606,MLECHNY PUT GREY MET,2003-2009,3,2,CAMPAIGN MEASUREMENT,
LADA 360 (S1),LADA,360,SOCHI MET,2004-2012,4,2,CAMPAIGN MEASUREMENT,
LADA 630 (S1),LADA,630,QUARZ MET,2004-2015,3,2,CAMPAIGN MEASUREMENT,
LADA 221 (S1),LADA,221,WHITE,2015-2022,1,2,CAMPAIGN MEASUREMENT,
LADA 602 (S1),LADA,602,AVANTURIN SCHWARZ MET,1999-2004,3,2,CAMPAIGN MEASUREMENT,
LADA 665 (S1),LADA,665,COSMOS PERLEFFEKT,2007-2016,1,2,CAMPAIGN MEASUREMENT,
LADA 240 (S1),LADA,240,WEISSE WOLKE WEISS,2010-2022,1,2,CAMPAIGN MEASUREMENT,
LADA 429 (S1),LADA,429,PERSEY PEARL,2013-2019,2,2,CAMPAIGN MEASUREMENT,
LADA 610 (S1),LADA,610,RIESLING MET,2007-2022,2,2,CAMPAIGN MEASUREMENT,
LADA 690 (S1),LADA,690,SNOW QUEEN SILBER MET,1989-2022,2,2,CAMPAIGN MEASUREMENT,
LADA 691 (S1),LADA,691,SILVER MET,2016-2022,2,2,CAMPAIGN MEASUREMENT,
LADA 371 (S1),LADA,371,AMULETT GRUEN MET,2001-2007,2,2,CAMPAIGN MEASUREMENT,
LADA 626 (S1),LADA,626,ANTHRAZIT MET,1990-1998,1,2,CAMPAIGN MEASUREMENT,
TOYOTA 202 (S1),TOYOTA,202,ASTRAL BLACK,1998-2014,1,2,CAMPAIGN MEASUREMENT,
LADA 448 (S1),LADA,448,RHAPSODY DUNKELBLAU MICA,2000-2004,3,2,CAMPAIGN MEASUREMENT,
MAZDA 41W (S1),MAZDA,41W,JET BLACK MICA,2012-2024,1,2,CAMPAIGN MEASUREMENT,
RAL 7016 (S1),RAL,7016,ANTHRAZITGRAU,,1,2,CAMPAIGN MEASUREMENT,
RAL 7040 (S1),RAL,7040,FENSTERGRAU,,1,2,CAMPAIGN MEASUREMENT,
KIA I2 (S1),KIA,I2,MOONLIGHT BLUE MET,2008-2013,4,2,CAMPAIGN MEASUREMENT,
KIA I6 (S1),KIA,I6,CARAMEL GOLD MET,2010-2013,2,2,CAMPAIGN MEASUREMENT,
KIA 1L (S1),KIA,1L,VERT JADE PEARL,2004-2009,3,2,CAMPAIGN MEASUREMENT,
KIA XMK (S1),KIA,XMK,KHAKI MET,2010-2012,3,2,CAMPAIGN MEASUREMENT,
KIA AA6 (S1),KIA,AA6,PLATINUM SILVER MET,2013-2013,2,2,CAMPAIGN MEASUREMENT,
BMW 892 (S1),BMW,892,TITANGRAU MET,2002-2006,2,2,CAMPAIGN MEASUREMENT,
KIA BU2 (S2),KIA,BU2,MERCURY BLUE MET,2016-2022,4,2,CAMPAIGN MEASUREMENT,
KIA KU9 (S1),KIA,KU9,NEWPORT BLUE PEARL,2013-2017,3,2,CAMPAIGN MEASUREMENT,
